n,theta_decimal,rho_decimal,bin,strand,slip,jump,next_bin,reference_x_numeric,approximate_x_numeric,approximate_bin_numeric,phase_error_numeric,ideal_bin_certified,numeric_bin_agrees
5481,0.5557076618263369906595608,0.6725988112271426357228728,21,0,0,15,36,0.555707661826337,0.5557076618261831,21,1.538769112130467e-13,true,true
5482,0.9376736730764421424549740,0.5692732499812435557439863,36,0,0,15,12,0.9376736730764421,0.9376736730762882,36,1.538769112130467e-13,true,true
5483,0.3196396843265472942503872,0.4659476887353444757650998,12,0,0,15,27,0.31963968432654727,0.31963968432639334,12,1.5393242236427795e-13,true,true
5484,0.7016056955766524460458003,0.3626221274894453957862132,27,0,0,15,3,0.7016056955766524,0.7016056955764984,27,1.539879335155092e-13,true,true
5485,0.0835717068267575978412135,0.2592965662435463158073267,3,0,0,15,18,0.0835717068267576,0.08357170682660353,3,1.5409895581797173e-13,true,true
5486,0.4655377180768627496366267,0.1559710049976472358284401,18,0,0,15,33,0.4655377180768627,0.4655377180767087,18,1.5404344466674047e-13,true,true
5487,0.8475037293269679014320398,0.0526454437517481558495536,33,0,1,14,8,0.8475037293269679,0.8475037293268138,33,1.5409895581797173e-13,true,true
5488,0.2294697405770730532274530,0.9493198825058490758706671,8,2,0,15,23,0.22946974057707306,0.22946974057691905,8,1.539879335155092e-13,true,true
5489,0.6114357518271782050228662,0.8459943212599499958917805,23,2,0,15,38,0.6114357518271782,0.6114357518270241,23,1.5409895581797173e-13,true,true
5490,0.9934017630772833568182793,0.7426687600140509159128940,38,2,0,15,14,0.9934017630772833,0.9934017630771292,38,1.5409895581797173e-13,true,true
5491,0.3753677743273885086136925,0.6393431987681518359340074,14,2,0,15,29,0.3753677743273885,0.37536777432723434,14,1.5415446696920299e-13,true,true
5492,0.7573337855774936604091057,0.5360176375222527559551209,29,2,0,15,5,0.7573337855774936,0.7573337855773394,29,1.5420997812043424e-13,true,true
5493,0.1392997968275988122045188,0.4326920762763536759762344,5,2,0,15,20,0.1392997968275988,0.13929979682744453,5,1.542654892716655e-13,true,true
5494,0.5212658080777039639999320,0.3293665150304545959973478,20,2,0,15,35,0.521265808077704,0.5212658080775496,20,1.5432100042289676e-13,true,true
5495,0.9032318193278091157953452,0.2260409537845555160184613,35,2,0,15,11,0.9032318193278092,0.9032318193276547,35,1.5443202272535927e-13,true,true
5496,0.2851978305779142675907583,0.1227153925386564360395747,11,2,0,15,26,0.28519783057791426,0.2851978305777598,11,1.5443202272535927e-13,true,true
5497,0.6671638418280194193861715,0.0193898312927573560606882,26,2,1,14,1,0.6671638418280195,0.6671638418278649,26,1.545430450278218e-13,true,true
5498,0.0491298530781245711815847,0.9160642700468582760818017,1,1,0,15,16,0.04912985307812457,0.04912985307797002,1,1.545430450278218e-13,true,true
5499,0.4310958643282297229769978,0.8127387088009591961029151,16,1,0,15,31,0.4310958643282297,0.4310958643280752,16,1.545430450278218e-13,true,true
5500,0.8130618755783348747724110,0.7094131475550601161240286,31,1,0,15,7,0.8130618755783349,0.8130618755781803,31,1.545430450278218e-13,true,true
5501,0.1950278868284400265678242,0.6060875863091610361451420,7,1,0,15,22,0.19502788682844002,0.19502788682828553,7,1.5448753387659053e-13,true,true
5502,0.5769938980785451783632373,0.5027620250632619561662555,22,1,0,15,37,0.5769938980785452,0.5769938980783906,22,1.545430450278218e-13,true,true
5503,0.9589599093286503301586505,0.3994364638173628761873689,37,1,0,15,13,0.9589599093286504,0.9589599093284957,37,1.546540673302843e-13,true,true
5504,0.3409259205787554819540637,0.2961109025714637962084824,13,1,0,15,28,0.3409259205787555,0.3409259205786008,13,1.546540673302843e-13,true,true
5505,0.7228919318288606337494768,0.1927853413255647162295959,28,1,0,15,4,0.7228919318288606,0.7228919318287059,28,1.546540673302843e-13,true,true
5506,0.1048579430789657855448900,0.0894597800796656362507093,4,1,1,14,18,0.10485794307896579,0.10485794307881102,4,1.5476508963274682e-13,true,true
5507,0.4868239543290709373403031,0.9861342188337665562718228,18,0,0,15,33,0.48682395432907094,0.4868239543289162,18,1.5476508963274682e-13,true,true
5508,0.8687899655791760891357163,0.8828086575878674762929362,33,0,0,15,9,0.8687899655791761,0.8687899655790213,33,1.5476508963274682e-13,true,true
5509,0.2507559768292812409311295,0.7794830963419683963140497,9,0,0,15,24,0.25075597682928125,0.25075597682912654,9,1.5470957848151556e-13,true,true
5510,0.6327219880793863927265426,0.6761575350960693163351632,24,0,0,15,0,0.6327219880793864,0.6327219880792316,24,1.5476508963274682e-13,true,true
5511,0.0146879993294915445219558,0.5728319738501702363562766,0,0,0,15,15,0.014687999329491545,0.014687999329336732,0,1.5482060078397808e-13,true,true
5512,0.3966540105795966963173690,0.4695064126042711563773901,15,0,0,15,30,0.3966540105795967,0.3966540105794419,15,1.5482060078397808e-13,true,true
5513,0.7786200218297018481127821,0.3661808513583720763985035,30,0,0,15,6,0.7786200218297018,0.778620021829547,30,1.5476508963274682e-13,true,true
5514,0.1605860330798069999081953,0.2628552901124729964196170,6,0,0,15,21,0.160586033079807,0.16058603307965225,6,1.5476508963274682e-13,true,true
5515,0.5425520443299121517036085,0.1595297288665739164407305,21,0,0,15,36,0.5425520443299121,0.5425520443297573,21,1.5476508963274682e-13,true,true
5516,0.9245180555800173034990216,0.0562041676206748364618439,36,0,1,14,11,0.9245180555800173,0.9245180555798624,36,1.5487611193520934e-13,true,true
5517,0.3064840668301224552944348,0.9528786063747757564829574,11,2,0,15,26,0.30648406683012247,0.30648406682996754,11,1.549316230864406e-13,true,true
5518,0.6884500780802276070898480,0.8495530451288766765040708,26,2,0,15,2,0.6884500780802276,0.6884500780800726,26,1.5498713423767185e-13,true,true
5519,0.0704160893303327588852611,0.7462274838829775965251843,2,2,0,15,17,0.07041608933033276,0.07041608933017773,2,1.550426453889031e-13,true,true
5520,0.4523821005804379106806743,0.6429019226370785165462978,17,2,0,15,32,0.45238210058043793,0.4523821005802829,17,1.550426453889031e-13,true,true
5521,0.8343481118305430624760875,0.5395763613911794365674112,32,2,0,15,8,0.834348111830543,0.834348111830388,32,1.5498713423767185e-13,true,true
5522,0.2163141230806482142715006,0.4362508001452803565885247,8,2,0,15,23,0.2163141230806482,0.21631412308049325,8,1.5498713423767185e-13,true,true
5523,0.5982801343307533660669138,0.3329252388993812766096381,23,2,0,15,38,0.5982801343307533,0.5982801343305983,23,1.5498713423767185e-13,true,true
5524,0.9802461455808585178623270,0.2295996776534821966307516,38,2,0,15,14,0.9802461455808585,0.9802461455807034,38,1.5509815654013437e-13,true,true
5525,0.3622121568309636696577401,0.1262741164075831166518651,14,2,0,15,29,0.3622121568309637,0.36221215683080854,14,1.5515366769136563e-13,true,true
5526,0.7441781680810688214531533,0.0229485551616840366729785,29,2,1,14,4,0.7441781680810688,0.7441781680809136,29,1.5520917884259688e-13,true,true
5527,0.1261441793311739732485665,0.9196229939157849566940920,4,1,0,15,19,0.12614417933117397,0.12614417933101874,4,1.5520917884259688e-13,true,true
5528,0.5081101905812791250439796,0.8162974326698858767152054,19,1,0,15,34,0.5081101905812792,0.5081101905811238,19,1.553202011450594e-13,true,true
5529,0.8900762018313842768393928,0.7129718714239867967363189,34,1,0,15,10,0.8900762018313843,0.8900762018312289,34,1.553202011450594e-13,true,true
5530,0.2720422130814894286348060,0.6096463101780877167574324,10,1,0,15,25,0.2720422130814894,0.27204221308133403,10,1.5537571229629066e-13,true,true
5531,0.6540082243315945804302191,0.5063207489321886367785458,25,1,0,15,1,0.6540082243315946,0.6540082243314391,25,1.5543122344752192e-13,true,true
5532,0.0359742355816997322256323,0.4029951876862895567996593,1,1,0,15,16,0.03597423558169973,0.03597423558154422,1,1.5548673459875317e-13,true,true
5533,0.4179402468318048840210455,0.2996696264403904768207727,16,1,0,15,31,0.41794024683180486,0.4179402468316494,16,1.5548673459875317e-13,true,true
5534,0.7999062580819100358164586,0.1963440651944913968418862,31,1,0,15,7,0.7999062580819101,0.7999062580817545,31,1.5554224574998443e-13,true,true
5535,0.1818722693320151876118718,0.0930185039485923168629997,7,1,1,14,21,0.1818722693320152,0.18187226933185974,7,1.5543122344752192e-13,true,true
5536,0.5638382805821203394072850,0.9896929427026932368841131,21,0,0,15,36,0.5638382805821204,0.5638382805819648,21,1.5554224574998443e-13,true,true
5537,0.9458042918322254912026981,0.8863673814567941569052266,36,0,0,15,12,0.9458042918322255,0.9458042918320699,36,1.5554224574998443e-13,true,true
5538,0.3277703030823306429981113,0.7830418202108950769263400,12,0,0,15,27,0.3277703030823306,0.32777030308217503,12,1.555977569012157e-13,true,true
5539,0.7097363143324357947935244,0.6797162589649959969474535,27,0,0,15,3,0.7097363143324358,0.7097363143322801,27,1.5565326805244695e-13,true,true
5540,0.0917023255825409465889376,0.5763906977190969169685670,3,0,0,15,18,0.09170232558254095,0.09170232558238522,3,1.557087792036782e-13,true,true
5541,0.4736683368326460983843508,0.4730651364731978369896804,18,0,0,15,33,0.4736683368326461,0.4736683368324904,18,1.557087792036782e-13,true,true
5542,0.8556343480827512501797639,0.3697395752272987570107939,33,0,0,15,9,0.8556343480827513,0.8556343480825955,33,1.5576429035490946e-13,true,true
5543,0.2376003593328564019751771,0.2664140139813996770319073,9,0,0,15,24,0.2376003593328564,0.23760035933270074,9,1.5565326805244695e-13,true,true
5544,0.6195663705829615537705903,0.1630884527355005970530208,24,0,0,15,0,0.6195663705829616,0.6195663705828058,24,1.5576429035490946e-13,true,true
5545,0.0015323818330667055660034,0.0597628914896015170741343,0,0,1,14,14,0.0015323818330667057,0.001532381832910934,0,1.5576429035490946e-13,true,true
5546,0.3834983930831718573614166,0.9564373302437024370952477,14,2,0,15,29,0.38349839308317185,0.3834983930830161,14,1.5576429035490946e-13,true,true
5547,0.7654644043332770091568298,0.8531117689978033571163612,29,2,0,15,5,0.765464404333277,0.7654644043331212,29,1.5576429035490946e-13,true,true
5548,0.1474304155833821609522429,0.7497862077519042771374746,5,2,0,15,20,0.14743041558338216,0.14743041558322645,5,1.557087792036782e-13,true,true
5549,0.5293964268334873127476561,0.6464606465060051971585881,20,2,0,15,35,0.5293964268334873,0.5293964268333315,20,1.5576429035490946e-13,true,true
5550,0.9113624380835924645430693,0.5431350852601061171797016,35,2,0,15,11,0.9113624380835925,0.9113624380834366,35,1.5587531265737198e-13,true,true
5551,0.2933284493336976163384824,0.4398095240142070372008150,11,2,0,15,26,0.2933284493336976,0.29332844933354174,11,1.5587531265737198e-13,true,true
5552,0.6752944605838027681338956,0.3364839627683079572219285,26,2,0,15,2,0.6752944605838027,0.6752944605836468,26,1.5587531265737198e-13,true,true
5553,0.0572604718339079199293088,0.2331584015224088772430419,2,2,0,15,17,0.05726047183390792,0.057260471833751936,2,1.559863349598345e-13,true,true
5554,0.4392264830840130717247219,0.1298328402765097972641554,17,2,0,15,32,0.4392264830840131,0.4392264830838571,17,1.559863349598345e-13,true,true
5555,0.8211924943341182235201351,0.0265072790306107172852689,32,2,1,14,7,0.8211924943341182,0.8211924943339622,32,1.559863349598345e-13,true,true
5556,0.2031585055842233753155483,0.9231817177847116373063823,7,1,0,15,22,0.20315850558422338,0.20315850558406745,7,1.5593082380860324e-13,true,true
5557,0.5851245168343285271109614,0.8198561565388125573274958,22,1,0,15,37,0.5851245168343285,0.5851245168341725,22,1.559863349598345e-13,true,true
5558,0.9670905280844336789063746,0.7165305952929134773486092,37,1,0,15,13,0.9670905280844336,0.9670905280842776,37,1.559863349598345e-13,true,true
5559,0.3490565393345388307017878,0.6132050340470143973697227,13,1,0,15,28,0.34905653933453884,0.34905653933438274,13,1.56097357262297e-13,true,true
5560,0.7310225505846439824972009,0.5098794728011153173908362,28,1,0,15,4,0.7310225505846439,0.7310225505844878,28,1.56097357262297e-13,true,true
5561,0.1129885618347491342926141,0.4065539115552162374119496,4,1,0,15,19,0.11298856183474913,0.11298856183459294,4,1.5620837956475953e-13,true,true
5562,0.4949545730848542860880273,0.3032283503093171574330631,19,1,0,15,34,0.4949545730848543,0.4949545730846981,19,1.5620837956475953e-13,true,true
5563,0.8769205843349594378834404,0.1999027890634180774541765,34,1,0,15,10,0.8769205843349595,0.8769205843348032,34,1.5620837956475953e-13,true,true
5564,0.2588865955850645896788536,0.0965772278175189974752900,10,1,1,14,24,0.2588865955850646,0.25888659558490845,10,1.5615286841352827e-13,true,true
5565,0.6408526068351697414742668,0.9932516665716199174964035,24,0,0,15,0,0.6408526068351698,0.6408526068350135,24,1.5620837956475953e-13,true,true
5566,0.0228186180852748932696799,0.8899261053257208375175169,0,0,0,15,15,0.022818618085274894,0.022818618085118647,0,1.5626389071599078e-13,true,true
5567,0.4047846293353800450650931,0.7866005440798217575386304,15,0,0,15,30,0.40478462933538006,0.4047846293352238,15,1.5626389071599078e-13,true,true
5568,0.7867506405854851968605063,0.6832749828339226775597438,30,0,0,15,6,0.7867506405854852,0.786750640585329,30,1.5620837956475953e-13,true,true
5569,0.1687166518355903486559194,0.5799494215880235975808573,6,0,0,15,21,0.16871665183559034,0.16871665183543416,6,1.5620837956475953e-13,true,true
5570,0.5506826630856955004513326,0.4766238603421245176019708,21,0,0,15,36,0.5506826630856955,0.5506826630855393,21,1.5620837956475953e-13,true,true
5571,0.9326486743358006522467457,0.3732982990962254376230842,36,0,0,15,12,0.9326486743358007,0.9326486743356444,36,1.5631940186722204e-13,true,true
5572,0.3146146855859058040421589,0.2699727378503263576441977,12,0,0,15,27,0.31461468558590583,0.31461468558574945,12,1.563749130184533e-13,true,true
5573,0.6965806968360109558375721,0.1666471766044272776653111,27,0,0,15,3,0.696580696836011,0.6965806968358546,27,1.5643042416968456e-13,true,true
5574,0.0785467080861161076329852,0.0633216153585281976864246,3,0,1,14,17,0.07854670808611611,0.07854670808595965,3,1.5643042416968456e-13,true,true
5575,0.4605127193362212594283984,0.9599960541126291177075381,17,2,0,15,32,0.46051271933622123,0.4605127193360648,17,1.5643042416968456e-13,true,true
5576,0.8424787305863264112238116,0.8566704928667300377286515,32,2,0,15,8,0.8424787305863264,0.84247873058617,32,1.5643042416968456e-13,true,true
5577,0.2244447418364315630192247,0.7533449316208309577497650,8,2,0,15,23,0.22444474183643157,0.22444474183627516,8,1.5643042416968456e-13,true,true
5578,0.6064107530865367148146379,0.6500193703749318777708784,23,2,0,15,38,0.6064107530865367,0.6064107530863803,23,1.5643042416968456e-13,true,true
5579,0.9883767643366418666100511,0.5466938091290327977919919,38,2,0,15,14,0.9883767643366419,0.9883767643364854,38,1.5654144647214707e-13,true,true
5580,0.3703427755867470184054642,0.4433682478831337178131053,14,2,0,15,29,0.370342775586747,0.37034277558659046,14,1.5654144647214707e-13,true,true
5581,0.7523087868368521702008774,0.3400426866372346378342188,29,2,0,15,5,0.7523087868368522,0.7523087868366956,29,1.566524687746096e-13,true,true
5582,0.1342747980869573219962906,0.2367171253913355578553323,5,2,0,15,20,0.13427479808695733,0.13427479808680065,5,1.566524687746096e-13,true,true
5583,0.5162408093370624737917037,0.1333915641454364778764457,20,2,0,15,35,0.5162408093370625,0.5162408093369057,20,1.567634910770721e-13,true,true
5584,0.8982068205871676255871169,0.0300660028995373978975592,35,2,1,14,10,0.8982068205871676,0.8982068205870108,35,1.567634910770721e-13,true,true
5585,0.2801728318372727773825301,0.9267404416536383179186726,10,1,0,15,25,0.28017283183727276,0.28017283183711594,10,1.5681900222830336e-13,true,true
5586,0.6621388430873779291779432,0.8234148804077392379397861,25,1,0,15,1,0.6621388430873779,0.662138843087221,25,1.5687451337953462e-13,true,true
5587,0.0441048543374830809733564,0.7200893191618401579608996,1,1,0,15,16,0.04410485433748308,0.04410485433732614,1,1.5693002453076588e-13,true,true
5588,0.4260708655875882327687696,0.6167637579159410779820130,16,1,0,15,31,0.4260708655875882,0.4260708655874313,16,1.5693002453076588e-13,true,true
5589,0.8080368768376933845641827,0.5134381966700419980031265,31,1,0,15,7,0.8080368768376934,0.8080368768375364,31,1.5698553568199713e-13,true,true
5590,0.1900028880877985363595959,0.4101126354241429180242399,7,1,0,15,22,0.19000288808779853,0.19000288808764165,7,1.5687451337953462e-13,true,true
5591,0.5719688993379036881550091,0.3067870741782438380453534,22,1,0,15,37,0.5719688993379037,0.5719688993377468,22,1.5698553568199713e-13,true,true
5592,0.9539349105880088399504222,0.2034615129323447580664669,37,1,0,15,13,0.9539349105880088,0.9539349105878518,37,1.5698553568199713e-13,true,true
5593,0.3359009218381139917458354,0.1001359516864456780875803,13,1,1,14,27,0.335900921838114,0.33590092183795695,13,1.570410468332284e-13,true,true
5594,0.7178669330882191435412486,0.9968103904405465981086938,27,0,0,15,3,0.7178669330882191,0.717866933088062,27,1.5709655798445965e-13,true,true
5595,0.0998329443383242953366617,0.8934848291946475181298072,3,0,0,15,18,0.09983294433832429,0.09983294433816714,3,1.571520691356909e-13,true,true
